4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;22;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
5;19;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
3;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;18;23;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
5;20;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
5;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;23;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;23;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
5;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;19;24;0;0;0;0;0;110;110
4;18;24;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
5;19;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
5;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;24;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;22;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
5;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
5;19;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;23;0;0;0;0;0;110;110
5;18;21;0;0;0;0;0;110;110
4;18;23;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
5;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
5;21;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
5;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
5;22;21;0;0;0;0;0;110;110
3;20;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
3;20;21;0;0;0;0;0;110;110
4;22;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
5;19;21;0;0;0;0;0;110;110
4;22;22;0;0;0;0;0;110;110
3;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;19;24;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
3;20;21;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
5;19;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;18;23;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;18;23;0;0;0;0;0;110;110
5;18;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;23;0;0;0;0;0;110;110
4;18;23;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
5;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
5;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
5;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
5;19;21;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;18;24;0;0;0;0;0;110;110
5;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;23;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
6;18;24;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
5;21;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;23;0;0;0;0;0;110;110
5;20;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;19;24;0;0;0;0;0;110;110
4;18;24;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;20;20;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;24;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
3;19;21;0;0;0;0;0;110;110
5;19;21;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
3;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;19;24;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
3;19;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
5;20;21;0;0;0;0;0;110;110
3;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;23;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
3;19;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
5;19;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;24;0;0;0;0;0;110;110
4;18;24;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
5;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
5;21;23;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
5;19;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;21;20;0;0;0;0;0;110;110
5;18;21;0;0;0;0;0;110;110
4;21;20;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;25;22;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
7;61;23;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
6;61;22;0;0;0;0;0;110;110
6;52;22;0;0;0;0;0;110;110
6;57;22;0;0;0;0;0;110;110
6;50;23;0;0;0;0;0;110;110
7;52;21;0;0;0;0;0;110;110
4;17;21;0;0;0;0;0;110;110
5;50;22;0;0;0;0;0;110;110
6;52;23;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
6;50;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
6;52;22;0;0;0;0;0;110;110
6;52;22;0;0;0;0;0;110;110
6;55;21;0;0;0;0;0;110;110
5;18;21;0;0;0;0;0;110;110
4;24;21;0;0;0;0;0;110;110
5;22;23;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
5;24;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;23;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
3;20;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
5;20;21;0;0;0;0;0;110;110
4;18;22;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;22;26;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
5;18;22;0;0;0;0;0;110;110
4;20;20;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;23;0;0;0;0;0;110;110
4;20;23;0;0;0;0;0;110;110
3;20;21;0;0;0;0;0;110;110
5;20;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
3;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
5;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;22;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;22;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;23;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;23;0;0;0;0;0;110;110
4;18;24;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;18;21;0;0;0;0;0;110;110
4;18;23;0;0;0;0;0;110;110
5;18;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;22;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;19;23;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;22;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;20;21;0;0;0;0;0;110;110
4;19;21;0;0;0;0;0;110;110
4;21;23;0;0;0;0;0;110;110
5;20;22;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;21;21;0;0;0;0;0;110;110
4;20;22;1;0;0;0;1;110;110
4;21;22;1;0;0;0;1;110;110
6;25;24;0;0;0;0;0;110;110
4;22;22;0;0;0;0;0;110;110
5;26;21;0;1;0;0;0;110;110
4;22;22;0;1;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;21;22;0;0;0;0;0;110;110
4;20;22;0;0;0;0;0;110;110
4;20;23;0;0;0;0;0;110;110
